DAILY REVENUE,,,,,,,,
EOM,DATE,DAY,No.,CLUB,Description,link ce,to link pnl,REV
45838,45836,28,,MPC,Pilates,PT,PT,0
45838,45836,28,,MPC,Physio,PT,PT,0
45838,45836,28,,MPC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,MPC,Yoga,,,
45838,45836,28,,MPC,YI 1:1,YI,Y&I,0
45838,45836,28,,MPC,Yoga Class,,,
45838,45836,28,,MPC,Group X,,,
45838,45836,28,,MPC,GX 1:1,,,
45838,45836,28,,MPC,Group Class,,,
45838,45836,28,,MPC,Supplement,Supplement,Supplement,509.298899384695
45838,45836,28,,MPC,VAS,,,0
45838,45836,28,,MPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,280.336250974955
45838,45836,28,,MPC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,19,AMY,CC,NMS,NMS,863.407326705706
45838,45836,28,,AMY,CS,,,
45838,45836,28,,AMY,Gym,,,
45838,45836,28,,AMY,PT,PT,PT,360.833446820101
45838,45836,28,,AMY,CES,PT,PT,0
45838,45836,28,,AMY,Stretching,PT,PT,1484.95165463707
45838,45836,28,,AMY,Kickfit,PT,PT,0
45838,45836,28,,AMY,Mixed,PT,PT,181.578827908666
45838,45836,28,,AMY,Pilates,PT,PT,0
45838,45836,28,,AMY,Physio,PT,PT,0
45838,45836,28,,AMY,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,AMY,Yoga,,,
45838,45836,28,,AMY,YI 1:1,YI,Y&I,0
45838,45836,28,,AMY,Yoga Class,,,
45838,45836,28,,AMY,Group X,,,
45838,45836,28,,AMY,GX 1:1,,,
45838,45836,28,,AMY,Group Class,,,
45838,45836,28,,AMY,Supplement,Supplement,Supplement,197.486783950082
45838,45836,28,,AMY,VAS,,,0
45838,45836,28,,AMY,Retail & Califresh,Califresh and Retail,Califresh and Retail,36.1556460698501
45838,45836,28,,AMY,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,20,HDY,CC,NMS,NMS,1034.63616142358
45838,45836,28,,HDY,CS,,,
45838,45836,28,,HDY,Gym,,,
45838,45836,28,,HDY,PT,PT,PT,254.210359072132
45838,45836,28,,HDY,CES,PT,PT,0
45838,45836,28,,HDY,Stretching,PT,PT,0
45838,45836,28,,HDY,Kickfit,PT,PT,0
45838,45836,28,,HDY,Mixed,PT,PT,0
45838,45836,28,,HDY,Pilates,PT,PT,0
45838,45836,28,,HDY,Physio,PT,PT,0
45838,45836,28,,HDY,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,HDY,Yoga,,,
45838,45836,28,,HDY,YI 1:1,YI,Y&I,0
45838,45836,28,,HDY,Yoga Class,,,
45838,45836,28,,HDY,Group X,,,
45838,45836,28,,HDY,GX 1:1,,,
45838,45836,28,,HDY,Group Class,,,
45838,45836,28,,HDY,Supplement,Supplement,Supplement,96.9928070023399
45838,45836,28,,HDY,VAS,,,0
45838,45836,28,,HDY,Retail & Califresh,Califresh and Retail,Califresh and Retail,54.4241268740792
45838,45836,28,,HDY,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,21,GVC,CC,NMS,NMS,1180.56848699442
45838,45836,28,,GVC,CS,,,
45838,45836,28,,GVC,Gym,,,
45838,45836,28,,GVC,PT,PT,PT,0
45838,45836,28,,GVC,CES,PT,PT,0
45838,45836,28,,GVC,Stretching,PT,PT,0
45838,45836,28,,GVC,Kickfit,PT,PT,0
45838,45836,28,,GVC,Mixed,PT,PT,0
45838,45836,28,,GVC,Pilates,PT,PT,0
45838,45836,28,,GVC,Physio,PT,PT,0
45838,45836,28,,GVC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,GVC,Yoga,,,
45838,45836,28,,GVC,YI 1:1,YI,Y&I,0
45838,45836,28,,GVC,Yoga Class,,,
45838,45836,28,,GVC,Group X,,,
45838,45836,28,,GVC,GX 1:1,,,
45838,45836,28,,GVC,Group Class,,,
45838,45836,28,,GVC,Supplement,Supplement,Supplement,0
45838,45836,28,,GVC,VAS,,,0
45838,45836,28,,GVC,Retail & Califresh,Califresh and Retail,Califresh and Retail,187.641910044198
45838,45836,28,,GVC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,22,TDU,CC,NMS,NMS,1106.54137727541
45838,45836,28,,TDU,CS,,,
45838,45836,28,,TDU,Gym,,,
45838,45836,28,,TDU,PT,PT,PT,973.262517590449
45838,45836,28,,TDU,CES,PT,PT,0
45838,45836,28,,TDU,Stretching,PT,PT,0
45838,45836,28,,TDU,Kickfit,PT,PT,0
45838,45836,28,,TDU,Mixed,PT,PT,1089.47296745199
45838,45836,28,,TDU,Pilates,PT,PT,0
45838,45836,28,,TDU,Physio,PT,PT,0
45838,45836,28,,TDU,HPX,Hypoxi,Hypoxi,29.0701100615305
45838,45836,28,,TDU,Yoga,,,
45838,45836,28,,TDU,YI 1:1,YI,Y&I,1089.47296745199
45838,45836,28,,TDU,Yoga Class,,,
45838,45836,28,,TDU,Group X,,,
45838,45836,28,,TDU,GX 1:1,,,
45838,45836,28,,TDU,Group Class,,,
45838,45836,28,,TDU,Supplement,Supplement,Supplement,0
45838,45836,28,,TDU,VAS,,,0
45838,45836,28,,TDU,Retail & Califresh,Califresh and Retail,Califresh and Retail,69.4340930756564
45838,45836,28,,TDU,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,23,TDY,CC,NMS,NMS,0
45838,45836,28,,TDY,CS,,,
45838,45836,28,,TDY,Gym,,,
45838,45836,28,,TDY,PT,PT,PT,0
45838,45836,28,,TDY,CES,PT,PT,0
45838,45836,28,,TDY,Stretching,PT,PT,0
45838,45836,28,,TDY,Kickfit,PT,PT,0
45838,45836,28,,TDY,Mixed,PT,PT,0
45838,45836,28,,TDY,Pilates,PT,PT,0
45838,45836,28,,TDY,Physio,PT,PT,0
45838,45836,28,,TDY,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,TDY,Yoga,,,
45838,45836,28,,TDY,YI 1:1,YI,Y&I,0
45838,45836,28,,TDY,Yoga Class,,,
45838,45836,28,,TDY,Group X,,,
45838,45836,28,,TDY,GX 1:1,,,
45838,45836,28,,TDY,Group Class,,,
45838,45836,28,,TDY,Supplement,Supplement,Supplement,0
45838,45836,28,,TDY,VAS,,,0
45838,45836,28,,TDY,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45836,28,,TDY,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,24,CVC,CC,NMS,NMS,105.097825593536
45838,45836,28,,CVC,CS,,,
45838,45836,28,,CVC,Gym,,,
45838,45836,28,,CVC,PT,PT,PT,0
45838,45836,28,,CVC,CES,PT,PT,0
45838,45836,28,,CVC,Stretching,PT,PT,18.1578827908666
45838,45836,28,,CVC,Kickfit,PT,PT,0
45838,45836,28,,CVC,Mixed,PT,PT,0
45838,45836,28,,CVC,Pilates,PT,PT,0
45838,45836,28,,CVC,Physio,PT,PT,0
45838,45836,28,,CVC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,CVC,Yoga,,,
45838,45836,28,,CVC,YI 1:1,YI,Y&I,0
45838,45836,28,,CVC,Yoga Class,,,
45838,45836,28,,CVC,Group X,,,
45838,45836,28,,CVC,GX 1:1,,,
45838,45836,28,,CVC,Group Class,,,
45838,45836,28,,CVC,Supplement,Supplement,Supplement,0
45838,45836,28,,CVC,VAS,,,0
45838,45836,28,,CVC,Retail & Califresh,Califresh and Retail,Califresh and Retail,426.449432359823
45838,45836,28,,CVC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,25,WPC,CC,NMS,NMS,3897.29102546643
45838,45836,28,,WPC,CS,,,
45838,45836,28,,WPC,Gym,,,
45838,45836,28,,WPC,PT,PT,PT,452.494439148395
45838,45836,28,,WPC,CES,PT,PT,0
45838,45836,28,,WPC,Stretching,PT,PT,0.290526124653865
45838,45836,28,,WPC,Kickfit,PT,PT,0.217894593490399
45838,45836,28,,WPC,Mixed,PT,PT,0
45838,45836,28,,WPC,Pilates,PT,PT,9046.98352172137
45838,45836,28,,WPC,Physio,PT,PT,0
45838,45836,28,,WPC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,WPC,Yoga,,,
45838,45836,28,,WPC,YI 1:1,YI,Y&I,0
45838,45836,28,,WPC,Yoga Class,,,
45838,45836,28,,WPC,Group X,,,
45838,45836,28,,WPC,GX 1:1,,,
45838,45836,28,,WPC,Group Class,,,
45838,45836,28,,WPC,Supplement,Supplement,Supplement,0
45838,45836,28,,WPC,VAS,,,0
45838,45836,28,,WPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,73.0045931189878
45838,45836,28,,WPC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,26,SCC,CC,NMS,NMS,983.430931953334
45838,45836,28,,SCC,CS,,,
45838,45836,28,,SCC,Gym,,,
45838,45836,28,,SCC,PT,PT,PT,1552.13582096328
45838,45836,28,,SCC,CES,PT,PT,0
45838,45836,28,,SCC,Stretching,PT,PT,0
45838,45836,28,,SCC,Kickfit,PT,PT,0
45838,45836,28,,SCC,Mixed,PT,PT,181.578827908666
45838,45836,28,,SCC,Pilates,PT,PT,0
45838,45836,28,,SCC,Physio,PT,PT,0
45838,45836,28,,SCC,HPX,Hypoxi,Hypoxi,748.765057630644
45838,45836,28,,SCC,Yoga,,,
45838,45836,28,,SCC,YI 1:1,YI,Y&I,0
45838,45836,28,,SCC,Yoga Class,,,
45838,45836,28,,SCC,Group X,,,
45838,45836,28,,SCC,GX 1:1,,,
45838,45836,28,,SCC,Group Class,,,
45838,45836,28,,SCC,Supplement,Supplement,Supplement,0
45838,45836,28,,SCC,VAS,,,0
45838,45836,28,,SCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,151.243608631597
45838,45836,28,,SCC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,27,HDC,CC,NMS,NMS,463.389168822915
45838,45836,28,,HDC,CS,,,
45838,45836,28,,HDC,Gym,,,
45838,45836,28,,HDC,PT,PT,PT,3069.40850696809
45838,45836,28,,HDC,CES,PT,PT,0
45838,45836,28,,HDC,Stretching,PT,PT,0
45838,45836,28,,HDC,Kickfit,PT,PT,0
45838,45836,28,,HDC,Mixed,PT,PT,0
45838,45836,28,,HDC,Pilates,PT,PT,0
45838,45836,28,,HDC,Physio,PT,PT,0
45838,45836,28,,HDC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,HDC,Yoga,,,
45838,45836,28,,HDC,YI 1:1,YI,Y&I,0
45838,45836,28,,HDC,Yoga Class,,,
45838,45836,28,,HDC,Group X,,,
45838,45836,28,,HDC,GX 1:1,,,
45838,45836,28,,HDC,Group Class,,,
45838,45836,28,,HDC,Supplement,Supplement,Supplement,0
45838,45836,28,,HDC,VAS,,,0
45838,45836,28,,HDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,68.8794522922264
45838,45836,28,,HDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,28,LMC,CC,NMS,NMS,3467.43394616188
45838,45836,28,,LMC,CS,,,
45838,45836,28,,LMC,Gym,,,
45838,45836,28,,LMC,PT,PT,PT,0
45838,45836,28,,LMC,CES,PT,PT,0
45838,45836,28,,LMC,Stretching,PT,PT,0
45838,45836,28,,LMC,Kickfit,PT,PT,0
45838,45836,28,,LMC,Mixed,PT,PT,0
45838,45836,28,,LMC,Pilates,PT,PT,0
45838,45836,28,,LMC,Physio,PT,PT,0
45838,45836,28,,LMC,HPX,Hypoxi,Hypoxi,2254.56625357483
45838,45836,28,,LMC,Yoga,,,
45838,45836,28,,LMC,YI 1:1,YI,Y&I,0
45838,45836,28,,LMC,Yoga Class,,,
45838,45836,28,,LMC,Group X,,,
45838,45836,28,,LMC,GX 1:1,,,
45838,45836,28,,LMC,Group Class,,,
45838,45836,28,,LMC,Supplement,Supplement,Supplement,114.325331484531
45838,45836,28,,LMC,VAS,,,0
45838,45836,28,,LMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,52.586879278967
45838,45836,28,,LMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,29,MAC,CC,NMS,NMS,0
45838,45836,28,,MAC,CS,,,
45838,45836,28,,MAC,Gym,,,
45838,45836,28,,MAC,PT,PT,PT,699.586908166508
45838,45836,28,,MAC,CES,PT,PT,0
45838,45836,28,,MAC,Stretching,PT,PT,0
45838,45836,28,,MAC,Kickfit,PT,PT,0
45838,45836,28,,MAC,Mixed,PT,PT,0
45838,45836,28,,MAC,Pilates,PT,PT,0
45838,45836,28,,MAC,Physio,PT,PT,0
45838,45836,28,,MAC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,MAC,Yoga,,,
45838,45836,28,,MAC,YI 1:1,YI,Y&I,0
45838,45836,28,,MAC,Yoga Class,,,
45838,45836,28,,MAC,Group X,,,
45838,45836,28,,MAC,GX 1:1,,,
45838,45836,28,,MAC,Group Class,,,
45838,45836,28,,MAC,Supplement,Supplement,Supplement,0
45838,45836,28,,MAC,VAS,,,0
45838,45836,28,,MAC,Retail & Califresh,Califresh and Retail,Califresh and Retail,17.1245341884045
45838,45836,28,,MAC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,30,VTC,CC,NMS,NMS,319.179263697853
45838,45836,28,,VTC,CS,,,
45838,45836,28,,VTC,Gym,,,
45838,45836,28,,VTC,PT,PT,PT,2601.27170547914
45838,45836,28,,VTC,CES,PT,PT,0
45838,45836,28,,VTC,Stretching,PT,PT,181.578827908666
45838,45836,28,,VTC,Kickfit,PT,PT,181.578827908666
45838,45836,28,,VTC,Mixed,PT,PT,0
45838,45836,28,,VTC,Pilates,PT,PT,0
45838,45836,28,,VTC,Physio,PT,PT,0
45838,45836,28,,VTC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,VTC,Yoga,,,
45838,45836,28,,VTC,YI 1:1,YI,Y&I,0
45838,45836,28,,VTC,Yoga Class,,,
45838,45836,28,,VTC,Group X,,,
45838,45836,28,,VTC,GX 1:1,,,
45838,45836,28,,VTC,Group Class,,,
45838,45836,28,,VTC,Supplement,Supplement,Supplement,0
45838,45836,28,,VTC,VAS,,,0
45838,45836,28,,VTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,37.2649276367103
45838,45836,28,,VTC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,31,GDC,CC,NMS,NMS,1045.85773298833
45838,45836,28,,GDC,CS,,,
45838,45836,28,,GDC,Gym,,,
45838,45836,28,,GDC,PT,PT,PT,924.599391710927
45838,45836,28,,GDC,CES,PT,PT,515.974397385265
45838,45836,28,,GDC,Stretching,PT,PT,335.557673975214
45838,45836,28,,GDC,Kickfit,PT,PT,0
45838,45836,28,,GDC,Mixed,PT,PT,1741.34095964411
45838,45836,28,,GDC,Pilates,PT,PT,0
45838,45836,28,,GDC,Physio,PT,PT,0
45838,45836,28,,GDC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,GDC,Yoga,,,
45838,45836,28,,GDC,YI 1:1,YI,Y&I,0
45838,45836,28,,GDC,Yoga Class,,,
45838,45836,28,,GDC,Group X,,,
45838,45836,28,,GDC,GX 1:1,,,
45838,45836,28,,GDC,Group Class,,,
45838,45836,28,,GDC,Supplement,Supplement,Supplement,29.4652916197244
45838,45836,28,,GDC,VAS,,,0
45838,45836,28,,GDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,57.6479764277667
45838,45836,28,,GDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,32,GMC,CC,NMS,NMS,3802.26065640746
45838,45836,28,,GMC,CS,,,
45838,45836,28,,GMC,Gym,,,
45838,45836,28,,GMC,PT,PT,PT,1525.26215443279
45838,45836,28,,GMC,CES,PT,PT,0
45838,45836,28,,GMC,Stretching,PT,PT,0
45838,45836,28,,GMC,Kickfit,PT,PT,0
45838,45836,28,,GMC,Mixed,PT,PT,0
45838,45836,28,,GMC,Pilates,PT,PT,0
45838,45836,28,,GMC,Physio,PT,PT,0
45838,45836,28,,GMC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,GMC,Yoga,,,
45838,45836,28,,GMC,YI 1:1,YI,Y&I,0
45838,45836,28,,GMC,Yoga Class,,,
45838,45836,28,,GMC,Group X,,,
45838,45836,28,,GMC,GX 1:1,,,
45838,45836,28,,GMC,Group Class,,,
45838,45836,28,,GMC,Supplement,Supplement,Supplement,29.4652916197244
45838,45836,28,,GMC,VAS,,,0
45838,45836,28,,GMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,145.48921050351
45838,45836,28,,GMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,33,VSC,CC,NMS,NMS,5320.58649961414
45838,45836,28,,VSC,CS,,,
45838,45836,28,,VSC,Gym,,,
45838,45836,28,,VSC,PT,PT,PT,1571.45580825276
45838,45836,28,,VSC,CES,PT,PT,0
45838,45836,28,,VSC,Stretching,PT,PT,0
45838,45836,28,,VSC,Kickfit,PT,PT,0
45838,45836,28,,VSC,Mixed,PT,PT,0
45838,45836,28,,VSC,Pilates,PT,PT,0
45838,45836,28,,VSC,Physio,PT,PT,0
45838,45836,28,,VSC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,VSC,Yoga,,,
45838,45836,28,,VSC,YI 1:1,YI,Y&I,0
45838,45836,28,,VSC,Yoga Class,,,
45838,45836,28,,VSC,Group X,,,
45838,45836,28,,VSC,GX 1:1,,,
45838,45836,28,,VSC,Group Class,,,
45838,45836,28,,VSC,Supplement,Supplement,Supplement,0
45838,45836,28,,VSC,VAS,,,0
45838,45836,28,,VSC,Retail & Califresh,Califresh and Retail,Califresh and Retail,145.523875552474
45838,45836,28,,VSC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,34,VMC,CC,NMS,NMS,160.434300240592
45838,45836,28,,VMC,CS,,,
45838,45836,28,,VMC,Gym,,,
45838,45836,28,,VMC,PT,PT,PT,472.104952562531
45838,45836,28,,VMC,CES,PT,PT,28.0506604929865
45838,45836,28,,VMC,Stretching,PT,PT,208.452494439148
45838,45836,28,,VMC,Kickfit,PT,PT,0
45838,45836,28,,VMC,Mixed,PT,PT,1089.47296745199
45838,45836,28,,VMC,Pilates,PT,PT,0
45838,45836,28,,VMC,Physio,PT,PT,0
45838,45836,28,,VMC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,VMC,Yoga,,,
45838,45836,28,,VMC,YI 1:1,YI,Y&I,0
45838,45836,28,,VMC,Yoga Class,,,
45838,45836,28,,VMC,Group X,,,
45838,45836,28,,VMC,GX 1:1,,,
45838,45836,28,,VMC,Group Class,,,
45838,45836,28,,VMC,Supplement,Supplement,Supplement,77.9963601698587
45838,45836,28,,VMC,VAS,,,0
45838,45836,28,,VMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,161.192477684375
45838,45836,28,,VMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,35,AMU,CC,NMS,NMS,1882.20981433565
45838,45836,28,,AMU,CS,,,
45838,45836,28,,AMU,Gym,,,
45838,45836,28,,AMU,PT,PT,PT,67.1115347950429
45838,45836,28,,AMU,CES,PT,PT,0
45838,45836,28,,AMU,Stretching,PT,PT,0
45838,45836,28,,AMU,Kickfit,PT,PT,0
45838,45836,28,,AMU,Mixed,PT,PT,0
45838,45836,28,,AMU,Pilates,PT,PT,0
45838,45836,28,,AMU,Physio,PT,PT,0
45838,45836,28,,AMU,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,AMU,Yoga,,,
45838,45836,28,,AMU,YI 1:1,YI,Y&I,0
45838,45836,28,,AMU,Yoga Class,,,
45838,45836,28,,AMU,Group X,,,
45838,45836,28,,AMU,GX 1:1,,,
45838,45836,28,,AMU,Group Class,,,
45838,45836,28,,AMU,Supplement,Supplement,Supplement,180.154259467891
45838,45836,28,,AMU,VAS,,,0
45838,45836,28,,AMU,Retail & Califresh,Califresh and Retail,Califresh and Retail,206.326371436
45838,45836,28,,AMU,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,36,JCQ,CC,NMS,NMS,0
45838,45836,28,,JCQ,CS,,,
45838,45836,28,,JCQ,Gym,,,
45838,45836,28,,JCQ,PT,PT,PT,0
45838,45836,28,,JCQ,CES,PT,PT,0
45838,45836,28,,JCQ,Stretching,PT,PT,0
45838,45836,28,,JCQ,Kickfit,PT,PT,0
45838,45836,28,,JCQ,Mixed,PT,PT,0
45838,45836,28,,JCQ,Pilates,PT,PT,0
45838,45836,28,,JCQ,Physio,PT,PT,0
45838,45836,28,,JCQ,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,JCQ,Yoga,,,
45838,45836,28,,JCQ,YI 1:1,YI,Y&I,0
45838,45836,28,,JCQ,Yoga Class,,,
45838,45836,28,,JCQ,Group X,,,
45838,45836,28,,JCQ,GX 1:1,,,
45838,45836,28,,JCQ,Group Class,,,
45838,45836,28,,JCQ,Supplement,Supplement,Supplement,0
45838,45836,28,,JCQ,VAS,,,0
45838,45836,28,,JCQ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45836,28,,JCQ,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,37,JVJ,CC,NMS,NMS,0
45838,45836,28,,JVJ,CS,,,
45838,45836,28,,JVJ,Gym,,,
45838,45836,28,,JVJ,PT,PT,PT,0
45838,45836,28,,JVJ,CES,PT,PT,0
45838,45836,28,,JVJ,Stretching,PT,PT,0
45838,45836,28,,JVJ,Kickfit,PT,PT,0
45838,45836,28,,JVJ,Mixed,PT,PT,0
45838,45836,28,,JVJ,Pilates,PT,PT,0
45838,45836,28,,JVJ,Physio,PT,PT,0
45838,45836,28,,JVJ,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,JVJ,Yoga,,,
45838,45836,28,,JVJ,YI 1:1,YI,Y&I,0
45838,45836,28,,JVJ,Yoga Class,,,
45838,45836,28,,JVJ,Group X,,,
45838,45836,28,,JVJ,GX 1:1,,,
45838,45836,28,,JVJ,Group Class,,,
45838,45836,28,,JVJ,Supplement,Supplement,Supplement,0
45838,45836,28,,JVJ,VAS,,,0
45838,45836,28,,JVJ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45836,28,,JVJ,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,38,TC1,CC,NMS,NMS,0
45838,45836,28,,TC1,CS,,,
45838,45836,28,,TC1,Gym,,,
45838,45836,28,,TC1,PT,PT,PT,0
45838,45836,28,,TC1,CES,PT,PT,0
45838,45836,28,,TC1,Stretching,PT,PT,0
45838,45836,28,,TC1,Kickfit,PT,PT,0
45838,45836,28,,TC1,Mixed,PT,PT,0
45838,45836,28,,TC1,Pilates,PT,PT,0
45838,45836,28,,TC1,Physio,PT,PT,0
45838,45836,28,,TC1,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,TC1,Yoga,,,
45838,45836,28,,TC1,YI 1:1,YI,Y&I,0
45838,45836,28,,TC1,Yoga Class,,,
45838,45836,28,,TC1,Group X,,,
45838,45836,28,,TC1,GX 1:1,,,
45838,45836,28,,TC1,Group Class,,,
45838,45836,28,,TC1,Supplement,Supplement,Supplement,0
45838,45836,28,,TC1,VAS,,,0
45838,45836,28,,TC1,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45836,28,,TC1,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45836,28,39,TTC,CC,NMS,NMS,0
45838,45836,28,,TTC,CS,,,
45838,45836,28,,TTC,Gym,,,
45838,45836,28,,TTC,PT,PT,PT,0
45838,45836,28,,TTC,CES,PT,PT,0
45838,45836,28,,TTC,Stretching,PT,PT,0
45838,45836,28,,TTC,Kickfit,PT,PT,0
45838,45836,28,,TTC,Mixed,PT,PT,0
45838,45836,28,,TTC,Pilates,PT,PT,0
45838,45836,28,,TTC,Physio,PT,PT,0
45838,45836,28,,TTC,HPX,Hypoxi,Hypoxi,0
45838,45836,28,,TTC,Yoga,,,
45838,45836,28,,TTC,YI 1:1,YI,Y&I,0
45838,45836,28,,TTC,Yoga Class,,,
45838,45836,28,,TTC,Group X,,,
45838,45836,28,,TTC,GX 1:1,,,
45838,45836,28,,TTC,Group Class,,,
45838,45836,28,,TTC,Supplement,Supplement,Supplement,0
45838,45836,28,,TTC,VAS,,,0
45838,45836,28,,TTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45836,28,,TTC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45837,29,1,HVP,CC,NMS,NMS,3760.85875890871
45838,45837,29,,HVP,CS,,,
45838,45837,29,,HVP,Gym,,,
45838,45837,29,,HVP,PT,PT,PT,0
45838,45837,29,,HVP,CES,PT,PT,1617.5041990104
45838,45837,29,,HVP,Stretching,PT,PT,0
45838,45837,29,,HVP,Kickfit,PT,PT,902.083617050252
45838,45837,29,,HVP,Mixed,PT,PT,907.894139543329
45838,45837,29,,HVP,Pilates,PT,PT,0
45838,45837,29,,HVP,Physio,PT,PT,0
45838,45837,29,,HVP,HPX,Hypoxi,Hypoxi,117.861166478898
45838,45837,29,,HVP,Yoga,,,
45838,45837,29,,HVP,YI 1:1,YI,Y&I,0
45838,45837,29,,HVP,Yoga Class,,,
45838,45837,29,,HVP,Group X,,,
45838,45837,29,,HVP,GX 1:1,,,
45838,45837,29,,HVP,Group Class,,,
45838,45837,29,,HVP,Supplement,Supplement,Supplement,408.804922436953
45838,45837,29,,HVP,VAS,,,0
45838,45837,29,,HVP,Retail & Califresh,Califresh and Retail,Califresh and Retail,21.8389808475604
45838,45837,29,,HVP,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45837,29,2,PCO,CC,NMS,NMS,2722.45211312361
45838,45837,29,,PCO,CS,,,
45838,45837,29,,PCO,Gym,,,
45838,45837,29,,PCO,PT,PT,PT,36.3157655817332
45838,45837,29,,PCO,CES,PT,PT,0
45838,45837,29,,PCO,Stretching,PT,PT,0
45838,45837,29,,PCO,Kickfit,PT,PT,0
45838,45837,29,,PCO,Mixed,PT,PT,2008.11657360752
45838,45837,29,,PCO,Pilates,PT,PT,0
45838,45837,29,,PCO,Physio,PT,PT,0
45838,45837,29,,PCO,HPX,Hypoxi,Hypoxi,1414.33399774677
45838,45837,29,,PCO,Yoga,,,
45838,45837,29,,PCO,YI 1:1,YI,Y&I,0
45838,45837,29,,PCO,Yoga Class,,,
45838,45837,29,,PCO,Group X,,,
45838,45837,29,,PCO,GX 1:1,,,
45838,45837,29,,PCO,Group Class,,,
45838,45837,29,,PCO,Supplement,Supplement,Supplement,65.8289279833608
45838,45837,29,,PCO,VAS,,,0
45838,45837,29,,PCO,Retail & Califresh,Califresh and Retail,Califresh and Retail,-28.5293352976861
45838,45837,29,,PCO,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45837,29,3,BDS,CC,NMS,NMS,834.863134958464
45838,45837,29,,BDS,CS,,,
45838,45837,29,,BDS,Gym,,,
45838,45837,29,,BDS,PT,PT,PT,0
45838,45837,29,,BDS,CES,PT,PT,1783.83040537473
45838,45837,29,,BDS,Stretching,PT,PT,0
45838,45837,29,,BDS,Kickfit,PT,PT,592.673294293885
45838,45837,29,,BDS,Mixed,PT,PT,0
45838,45837,29,,BDS,Pilates,PT,PT,0
45838,45837,29,,BDS,Physio,PT,PT,0
45838,45837,29,,BDS,HPX,Hypoxi,Hypoxi,0
45838,45837,29,,BDS,Yoga,,,
45838,45837,29,,BDS,YI 1:1,YI,Y&I,0
45838,45837,29,,BDS,Yoga Class,,,
45838,45837,29,,BDS,Group X,,,
45838,45837,29,,BDS,GX 1:1,,,
45838,45837,29,,BDS,Group Class,,,
45838,45837,29,,BDS,Supplement,Supplement,Supplement,114.359996533495
45838,45837,29,,BDS,VAS,,,0
