Check in,,,,
Month,Date,Day,Club,Checked-in
45900,45890,21,GDC,808
45900,45890,21,GMC,588
45900,45890,21,VTC,381
45900,45890,21,MAC,606
45900,45890,21,AMU,554
45900,45890,21,VSC,645
45900,45890,21,VMC,0
45900,45890,21,JCQ,0
45900,45890,21,JVJ,143
45900,45890,21,TTC,0
45900,45891,22,HVP,1230
45900,45891,22,SCT,1593
45900,45891,22,CPT,1205
45900,45891,22,PCO,1081
45900,45891,22,RCC,1188
45900,45891,22,FDC,676
45900,45891,22,BDS,594
45900,45891,22,DNG,1327
45900,45891,22,TCM,1502
45900,45891,22,TDC,706
45900,45891,22,VVO,966
45900,45891,22,LTC,934
45900,45891,22,PPC,599
45900,45891,22,PBH,664
45900,45891,22,NTC,846
45900,45891,22,CTC,1025
45900,45891,22,AMY,727
45900,45891,22,MPC,1294
45900,45891,22,PCH,919
45900,45891,22,CVC,449
45900,45891,22,HDY,511
45900,45891,22,TDU,996
45900,45891,22,GVC,759
45900,45891,22,WPC,1285
45900,45891,22,SCC,851
45900,45891,22,HDC,1221
45900,45891,22,LMC,805
45900,45891,22,GDC,730
45900,45891,22,GMC,586
45900,45891,22,VTC,427
45900,45891,22,MAC,559
45900,45891,22,AMU,542
45900,45891,22,VSC,640
45900,45891,22,VMC,0
45900,45891,22,JCQ,0
45900,45891,22,JVJ,128
45900,45891,22,TTC,0
45900,45892,23,HVP,994
45900,45892,23,SCT,1482
45900,45892,23,CPT,822
45900,45892,23,PCO,921
45900,45892,23,RCC,1107
45900,45892,23,FDC,642
45900,45892,23,BDS,394
45900,45892,23,DNG,1187
45900,45892,23,TCM,1254
45900,45892,23,TDC,684
45900,45892,23,VVO,887
45900,45892,23,LTC,752
45900,45892,23,PPC,437
45900,45892,23,PBH,449
45900,45892,23,NTC,712
45900,45892,23,CTC,910
45900,45892,23,AMY,558
45900,45892,23,MPC,1110
45900,45892,23,PCH,734
45900,45892,23,CVC,407
45900,45892,23,HDY,384
45900,45892,23,TDU,865
45900,45892,23,GVC,607
45900,45892,23,WPC,920
45900,45892,23,SCC,740
45900,45892,23,HDC,974
45900,45892,23,LMC,862
45900,45892,23,GDC,625
45900,45892,23,GMC,588
45900,45892,23,VTC,329
45900,45892,23,MAC,447
45900,45892,23,AMU,496
45900,45892,23,VSC,501
45900,45892,23,VMC,0
45900,45892,23,JCQ,0
45900,45892,23,JVJ,72
45900,45892,23,TTC,0
45900,45893,24,HVP,848
45900,45893,24,SCT,1036
45900,45893,24,CPT,593
45900,45893,24,PCO,713
45900,45893,24,RCC,1002
45900,45893,24,FDC,494
45900,45893,24,BDS,330
45900,45893,24,DNG,851
45900,45893,24,TCM,1209
45900,45893,24,TDC,568
45900,45893,24,VVO,677
45900,45893,24,LTC,620
45900,45893,24,PPC,378
45900,45893,24,PBH,361
45900,45893,24,NTC,620
45900,45893,24,CTC,786
45900,45893,24,AMY,471
45900,45893,24,MPC,1006
45900,45893,24,PCH,658
45900,45893,24,CVC,312
45900,45893,24,HDY,275
45900,45893,24,TDU,781
45900,45893,24,GVC,449
45900,45893,24,WPC,686
45900,45893,24,SCC,555
45900,45893,24,HDC,712
45900,45893,24,LMC,781
45900,45893,24,GDC,511
45900,45893,24,GMC,504
45900,45893,24,VTC,302
45900,45893,24,MAC,358
45900,45893,24,AMU,402
45900,45893,24,VSC,428
45900,45893,24,VMC,0
45900,45893,24,JCQ,0
45900,45893,24,JVJ,54
45900,45893,24,TTC,0
45900,45894,25,HVP,1296
45900,45894,25,SCT,1404
45900,45894,25,CPT,1000
45900,45894,25,PCO,1131
45900,45894,25,RCC,1098
45900,45894,25,FDC,732
45900,45894,25,BDS,618
45900,45894,25,DNG,1383
45900,45894,25,TCM,1415
45900,45894,25,TDC,839
45900,45894,25,VVO,1102
45900,45894,25,LTC,1096
45900,45894,25,PPC,636
45900,45894,25,PBH,667
45900,45894,25,NTC,900
45900,45894,25,CTC,1137
45900,45894,25,AMY,789
45900,45894,25,MPC,1047
45900,45894,25,PCH,788
45900,45894,25,CVC,476
45900,45894,25,HDY,474
45900,45894,25,TDU,1117
45900,45894,25,GVC,778
45900,45894,25,WPC,1092
45900,45894,25,SCC,941
45900,45894,25,HDC,915
45900,45894,25,LMC,956
45900,45894,25,GDC,830
45900,45894,25,GMC,646
45900,45894,25,VTC,418
45900,45894,25,MAC,407
45900,45894,25,AMU,562
45900,45894,25,VSC,583
45900,45894,25,VMC,0
45900,45894,25,JCQ,0
45900,45894,25,JVJ,141
45900,45894,25,TTC,0
45900,45895,26,HVP,1279
45900,45895,26,SCT,991
45900,45895,26,CPT,792
45900,45895,26,PCO,1146
45900,45895,26,RCC,994
45900,45895,26,FDC,754
45900,45895,26,BDS,613
45900,45895,26,DNG,1521
45900,45895,26,TCM,1326
45900,45895,26,TDC,826
45900,45895,26,VVO,1071
45900,45895,26,LTC,1099
45900,45895,26,PPC,651
45900,45895,26,PBH,705
45900,45895,26,NTC,993
45900,45895,26,CTC,1112
45900,45895,26,AMY,741
45900,45895,26,MPC,954
45900,45895,26,PCH,507
45900,45895,26,CVC,533
45900,45895,26,HDY,265
45900,45895,26,TDU,1150
45900,45895,26,GVC,783
45900,45895,26,WPC,778
45900,45895,26,SCC,977
45900,45895,26,HDC,793
45900,45895,26,LMC,893
45900,45895,26,GDC,759
45900,45895,26,GMC,659
45900,45895,26,VTC,412
45900,45895,26,MAC,295
45900,45895,26,AMU,508
45900,45895,26,VSC,468
45900,45895,26,VMC,1
45900,45895,26,JCQ,0
45900,45895,26,JVJ,133
45900,45895,26,TTC,0
45900,45896,27,HVP,1282
45900,45896,27,SCT,1271
45900,45896,27,CPT,791
45900,45896,27,PCO,1182
45900,45896,27,RCC,1225
45900,45896,27,FDC,770
45900,45896,27,BDS,644
45900,45896,27,DNG,1426
45900,45896,27,TCM,1608
45900,45896,27,TDC,836
45900,45896,27,VVO,1135
45900,45896,27,LTC,1170
45900,45896,27,PPC,673
45900,45896,27,PBH,685
45900,45896,27,NTC,971
45900,45896,27,CTC,1157
45900,45896,27,AMY,831
45900,45896,27,MPC,1215
45900,45896,27,PCH,778
45900,45896,27,CVC,554
45900,45896,27,HDY,496
45900,45896,27,TDU,1175
45900,45896,27,GVC,823
45900,45896,27,WPC,922
45900,45896,27,SCC,1003
45900,45896,27,HDC,775
45900,45896,27,LMC,1007
45900,45896,27,GDC,778
45900,45896,27,GMC,663
45900,45896,27,VTC,439
45900,45896,27,MAC,490
45900,45896,27,AMU,570
45900,45896,27,VSC,600
45900,45896,27,VMC,0
45900,45896,27,JCQ,0
45900,45896,27,JVJ,163
45900,45896,27,TTC,0
45900,45897,28,HVP,1211
45900,45897,28,SCT,1608
45900,45897,28,CPT,1149
45900,45897,28,PCO,1146
45900,45897,28,RCC,1224
45900,45897,28,FDC,665
45900,45897,28,BDS,578
45900,45897,28,DNG,1384
45900,45897,28,TCM,1548
45900,45897,28,TDC,697
45900,45897,28,VVO,967
45900,45897,28,LTC,1069
45900,45897,28,PPC,603
45900,45897,28,PBH,625
45900,45897,28,NTC,902
45900,45897,28,CTC,1105
45900,45897,28,AMY,753
45900,45897,28,MPC,1272
45900,45897,28,PCH,933
45900,45897,28,CVC,501
45900,45897,28,HDY,562
45900,45897,28,TDU,1059
45900,45897,28,GVC,735
45900,45897,28,WPC,1279
45900,45897,28,SCC,905
45900,45897,28,HDC,1147
45900,45897,28,LMC,894
45900,45897,28,GDC,749
45900,45897,28,GMC,603
45900,45897,28,VTC,393
45900,45897,28,MAC,466
45900,45897,28,AMU,540
45900,45897,28,VSC,601
45900,45897,28,VMC,0
45900,45897,28,JCQ,0
45900,45897,28,JVJ,126
45900,45897,28,TTC,0
45900,45898,29,HVP,1075
45900,45898,29,SCT,1427
45900,45898,29,CPT,1013
45900,45898,29,PCO,924
45900,45898,29,RCC,1073
45900,45898,29,FDC,620
45900,45898,29,BDS,486
45900,45898,29,DNG,1207
45900,45898,29,TCM,1482
45900,45898,29,TDC,615
45900,45898,29,VVO,841
45900,45898,29,LTC,848
45900,45898,29,PPC,521
45900,45898,29,PBH,554
45900,45898,29,NTC,812
45900,45898,29,CTC,879
45900,45898,29,AMY,632
45900,45898,29,MPC,1198
45900,45898,29,PCH,803
45900,45898,29,CVC,470
45900,45898,29,HDY,470
45900,45898,29,TDU,883
45900,45898,29,GVC,627
45900,45898,29,WPC,1149
45900,45898,29,SCC,770
45900,45898,29,HDC,1018
45900,45898,29,LMC,760
45900,45898,29,GDC,575
45900,45898,29,GMC,467
45900,45898,29,VTC,397
45900,45898,29,MAC,460
45900,45898,29,AMU,431
45900,45898,29,VSC,604
45900,45898,29,VMC,0
45900,45898,29,JCQ,0
45900,45898,29,JVJ,108
45900,45898,29,TTC,0
45900,45899,30,HVP,891
45900,45899,30,SCT,1071
45900,45899,30,CPT,578
45900,45899,30,PCO,842
45900,45899,30,RCC,941
45900,45899,30,FDC,557
45900,45899,30,BDS,419
45900,45899,30,DNG,1124
45900,45899,30,TCM,1233
45900,45899,30,TDC,606
45900,45899,30,VVO,716
45900,45899,30,LTC,694
45900,45899,30,PPC,359
45900,45899,30,PBH,444
45900,45899,30,NTC,678
45900,45899,30,CTC,804
45900,45899,30,AMY,557
45900,45899,30,MPC,986
45900,45899,30,PCH,605
45900,45899,30,CVC,328
45900,45899,30,HDY,260
45900,45899,30,TDU,757
45900,45899,30,GVC,535
45900,45899,30,WPC,946
45900,45899,30,SCC,700
45900,45899,30,HDC,795
45900,45899,30,LMC,752
45900,45899,30,GDC,541
45900,45899,30,GMC,504
45900,45899,30,VTC,275
45900,45899,30,MAC,375
45900,45899,30,AMU,465
45900,45899,30,VSC,403
45900,45899,30,VMC,0
45900,45899,30,JCQ,0
45900,45899,30,JVJ,56
45900,45899,30,TTC,0
45900,45900,31,HVP,675
45900,45900,31,SCT,1006
45900,45900,31,CPT,677
45900,45900,31,PCO,556
45900,45900,31,RCC,833
45900,45900,31,FDC,403
45900,45900,31,BDS,282
45900,45900,31,DNG,833
45900,45900,31,TCM,1080
45900,45900,31,TDC,461
45900,45900,31,VVO,549
45900,45900,31,LTC,485
45900,45900,31,PPC,276
45900,45900,31,PBH,318
45900,45900,31,NTC,591
45900,45900,31,CTC,614
45900,45900,31,AMY,373
45900,45900,31,MPC,909
45900,45900,31,PCH,512
45900,45900,31,CVC,252
45900,45900,31,HDY,211
45900,45900,31,TDU,623
45900,45900,31,GVC,369
45900,45900,31,WPC,947
45900,45900,31,SCC,464
45900,45900,31,HDC,754
45900,45900,31,LMC,603
45900,45900,31,GDC,375
45900,45900,31,GMC,411
45900,45900,31,VTC,256
45900,45900,31,MAC,290
45900,45900,31,AMU,358
45900,45900,31,VSC,354
45900,45900,31,VMC,0
45900,45900,31,JCQ,0
45900,45900,31,JVJ,51
45900,45900,31,TTC,0
45930,45901,1,HVP,815
45930,45901,1,SCT,984
45930,45901,1,CPT,515
45930,45901,1,PCO,769
45930,45901,1,RCC,877
45930,45901,1,FDC,526
45930,45901,1,BDS,384
45930,45901,1,DNG,922
45930,45901,1,TCM,1136
45930,45901,1,TDC,612
45930,45901,1,VVO,725
45930,45901,1,LTC,635
45930,45901,1,PPC,399
45930,45901,1,PBH,462
45930,45901,1,NTC,745
45930,45901,1,CTC,806
45930,45901,1,AMY,552
45930,45901,1,MPC,908
45930,45901,1,PCH,533
45930,45901,1,CVC,323
45930,45901,1,HDY,223
45930,45901,1,TDU,787
45930,45901,1,GVC,551
45930,45901,1,WPC,899
45930,45901,1,SCC,510
45930,45901,1,HDC,693
45930,45901,1,LMC,677
45930,45901,1,GDC,565
45930,45901,1,GMC,441
45930,45901,1,VTC,354
45930,45901,1,MAC,278
45930,45901,1,AMU,411
45930,45901,1,VSC,336
45930,45901,1,VMC,0
45930,45901,1,JCQ,0
45930,45901,1,JVJ,58
45930,45901,1,TTC,0
45930,45902,2,HVP,743
45930,45902,2,SCT,1006
45930,45902,2,CPT,490
45930,45902,2,PCO,661
45930,45902,2,RCC,765
45930,45902,2,FDC,448
45930,45902,2,BDS,412
45930,45902,2,DNG,794
45930,45902,2,TCM,1059
45930,45902,2,TDC,603
45930,45902,2,VVO,736
45930,45902,2,LTC,568
45930,45902,2,PPC,336
45930,45902,2,PBH,444
45930,45902,2,NTC,694
45930,45902,2,CTC,731
45930,45902,2,AMY,511
45930,45902,2,MPC,823
45930,45902,2,PCH,594
45930,45902,2,CVC,318
45930,45902,2,HDY,224
45930,45902,2,TDU,833
45930,45902,2,GVC,589
45930,45902,2,WPC,775
45930,45902,2,SCC,533
45930,45902,2,HDC,687
45930,45902,2,LMC,725
45930,45902,2,GDC,514
45930,45902,2,GMC,449
45930,45902,2,VTC,297
45930,45902,2,MAC,300
45930,45902,2,AMU,355
45930,45902,2,VSC,377
45930,45902,2,VMC,0
45930,45902,2,JCQ,0
45930,45902,2,JVJ,60
45930,45902,2,TTC,0
45930,45903,3,HVP,1239
45930,45903,3,SCT,1665
45930,45903,3,CPT,1183
45930,45903,3,PCO,1107
45930,45903,3,RCC,1189
45930,45903,3,FDC,711
45930,45903,3,BDS,610
45930,45903,3,DNG,1286
45930,45903,3,TCM,1563
45930,45903,3,TDC,765
45930,45903,3,VVO,1034
45930,45903,3,LTC,1121
45930,45903,3,PPC,589
45930,45903,3,PBH,651
45930,45903,3,NTC,869
45930,45903,3,CTC,1054
45930,45903,3,AMY,750
45930,45903,3,MPC,1298
45930,45903,3,PCH,906
45930,45903,3,CVC,468
45930,45903,3,HDY,522
45930,45903,3,TDU,1112
45930,45903,3,GVC,775
45930,45903,3,WPC,1313
45930,45903,3,SCC,917
45930,45903,3,HDC,1198
45930,45903,3,LMC,887
45930,45903,3,GDC,709
45930,45903,3,GMC,620
45930,45903,3,VTC,416
45930,45903,3,MAC,537
45930,45903,3,AMU,576
45930,45903,3,VSC,632
45930,45903,3,VMC,0
45930,45903,3,JCQ,0
45930,45903,3,JVJ,141
45930,45903,3,TTC,0
45930,45904,4,HVP,1189
45930,45904,4,SCT,1720
45930,45904,4,CPT,1175
45930,45904,4,PCO,1169
45930,45904,4,RCC,1241
45930,45904,4,FDC,686
45930,45904,4,BDS,598
45930,45904,4,DNG,1283
45930,45904,4,TCM,1556
45930,45904,4,TDC,663
45930,45904,4,VVO,1010
45930,45904,4,LTC,1060
45930,45904,4,PPC,598
45930,45904,4,PBH,623
45930,45904,4,NTC,990
45930,45904,4,CTC,1066
45930,45904,4,AMY,854
45930,45904,4,MPC,1316
45930,45904,4,PCH,988
45930,45904,4,CVC,490
45930,45904,4,HDY,529
45930,45904,4,TDU,1071
45930,45904,4,GVC,760
45930,45904,4,WPC,1333
45930,45904,4,SCC,927
45930,45904,4,HDC,1162
45930,45904,4,LMC,838
45930,45904,4,GDC,748
45930,45904,4,GMC,575
45930,45904,4,VTC,389
45930,45904,4,MAC,547
45930,45904,4,AMU,562
45930,45904,4,VSC,624
45930,45904,4,VMC,0
45930,45904,4,JCQ,0
45930,45904,4,JVJ,141
45930,45904,4,TTC,0
45930,45905,5,HVP,1153
45930,45905,5,SCT,1517
45930,45905,5,CPT,1126
45930,45905,5,PCO,1117
45930,45905,5,RCC,1154
45930,45905,5,FDC,676
45930,45905,5,BDS,563
45930,45905,5,DNG,1187
45930,45905,5,TCM,1460
45930,45905,5,TDC,761
45930,45905,5,VVO,977
45930,45905,5,LTC,940
45930,45905,5,PPC,598
45930,45905,5,PBH,619
45930,45905,5,NTC,906
45930,45905,5,CTC,1029
45930,45905,5,AMY,762
45930,45905,5,MPC,1224
45930,45905,5,PCH,908
45930,45905,5,CVC,408
45930,45905,5,HDY,490
45930,45905,5,TDU,1051
45930,45905,5,GVC,739
45930,45905,5,WPC,1189
45930,45905,5,SCC,875
45930,45905,5,HDC,1083
45930,45905,5,LMC,845
45930,45905,5,GDC,703
45930,45905,5,GMC,577
45930,45905,5,VTC,375
45930,45905,5,MAC,491
45930,45905,5,AMU,570
45930,45905,5,VSC,626
45930,45905,5,VMC,0
45930,45905,5,JCQ,0
45930,45905,5,JVJ,127
45930,45905,5,TTC,0
45930,45906,6,HVP,938
45930,45906,6,SCT,1364
45930,45906,6,CPT,784
45930,45906,6,PCO,914
45930,45906,6,RCC,1184
45930,45906,6,FDC,610
45930,45906,6,BDS,403
45930,45906,6,DNG,1162
45930,45906,6,TCM,1358
45930,45906,6,TDC,646
45930,45906,6,VVO,841
45930,45906,6,LTC,776
45930,45906,6,PPC,434
45930,45906,6,PBH,419
45930,45906,6,NTC,685
45930,45906,6,CTC,926
45930,45906,6,AMY,532
45930,45906,6,MPC,1176
45930,45906,6,PCH,733
45930,45906,6,CVC,342
45930,45906,6,HDY,389
45930,45906,6,TDU,908
45930,45906,6,GVC,600
45930,45906,6,WPC,1313
45930,45906,6,SCC,726
45930,45906,6,HDC,1020
45930,45906,6,LMC,829
45930,45906,6,GDC,582
45930,45906,6,GMC,564
45930,45906,6,VTC,354
45930,45906,6,MAC,456
45930,45906,6,AMU,466
45930,45906,6,VSC,523
45930,45906,6,VMC,1
45930,45906,6,JCQ,0
45930,45906,6,JVJ,80
45930,45906,6,TTC,0
45930,45907,7,HVP,715
45930,45907,7,SCT,1402
45930,45907,7,CPT,731
45930,45907,7,PCO,730
45930,45907,7,RCC,1097
45930,45907,7,FDC,516
45930,45907,7,BDS,352
45930,45907,7,DNG,996
45930,45907,7,TCM,1423
45930,45907,7,TDC,503
45930,45907,7,VVO,702
45930,45907,7,LTC,599
45930,45907,7,PPC,330
45930,45907,7,PBH,333
45930,45907,7,NTC,635
45930,45907,7,CTC,749
45930,45907,7,AMY,428
45930,45907,7,MPC,1126
45930,45907,7,PCH,736
45930,45907,7,CVC,246
45930,45907,7,HDY,357
45930,45907,7,TDU,779
45930,45907,7,GVC,490
45930,45907,7,WPC,1176
45930,45907,7,SCC,539
45930,45907,7,HDC,906
45930,45907,7,LMC,739
45930,45907,7,GDC,489
45930,45907,7,GMC,466
45930,45907,7,VTC,258
45930,45907,7,MAC,435
45930,45907,7,AMU,401
45930,45907,7,VSC,507
45930,45907,7,VMC,0
45930,45907,7,JCQ,0
45930,45907,7,JVJ,73
45930,45907,7,TTC,0
45930,45908,8,HVP,1121
45930,45908,8,SCT,1695
45930,45908,8,CPT,1278
45930,45908,8,PCO,1029
45930,45908,8,RCC,1376
45930,45908,8,FDC,618
45930,45908,8,BDS,579
45930,45908,8,DNG,1420
45930,45908,8,TCM,1705
45930,45908,8,TDC,681
45930,45908,8,VVO,961
45930,45908,8,LTC,1112
45930,45908,8,PPC,591
45930,45908,8,PBH,556
45930,45908,8,NTC,1091
45930,45908,8,CTC,1013
45930,45908,8,AMY,666
45930,45908,8,MPC,1422
45930,45908,8,PCH,1074
45930,45908,8,CVC,463
45930,45908,8,HDY,610
45930,45908,8,TDU,1026
45930,45908,8,GVC,740
45930,45908,8,WPC,1471
45930,45908,8,SCC,924
45930,45908,8,HDC,1320
45930,45908,8,LMC,800
45930,45908,8,GDC,734
45930,45908,8,GMC,511
45930,45908,8,VTC,433
45930,45908,8,MAC,561
45930,45908,8,AMU,504
45930,45908,8,VSC,707
45930,45908,8,VMC,0
45930,45908,8,JCQ,0
45930,45908,8,JVJ,127
45930,45908,8,TTC,0
45930,45909,9,HVP,1136
45930,45909,9,SCT,1683
45930,45909,9,CPT,1192
45930,45909,9,PCO,1193
45930,45909,9,RCC,1247
45930,45909,9,FDC,716
45930,45909,9,BDS,668
45930,45909,9,DNG,1493
45930,45909,9,TCM,1595
45930,45909,9,TDC,859
45930,45909,9,VVO,1015
45930,45909,9,LTC,1099
45930,45909,9,PPC,635
45930,45909,9,PBH,649
45930,45909,9,NTC,987
45930,45909,9,CTC,1023
45930,45909,9,AMY,739
45930,45909,9,MPC,1284
45930,45909,9,PCH,1006
45930,45909,9,CVC,528
45930,45909,9,HDY,536
45930,45909,9,TDU,1194
45930,45909,9,GVC,783
45930,45909,9,WPC,1351
45930,45909,9,SCC,994
45930,45909,9,HDC,1227
45930,45909,9,LMC,852
45930,45909,9,GDC,769
45930,45909,9,GMC,624
45930,45909,9,VTC,444
45930,45909,9,MAC,585
45930,45909,9,AMU,566
45930,45909,9,VSC,644
45930,45909,9,VMC,0
45930,45909,9,JCQ,0
45930,45909,9,JVJ,132
45930,45909,9,TTC,0
45930,45910,10,HVP,1241
45930,45910,10,SCT,1774
45930,45910,10,CPT,1304
45930,45910,10,PCO,1243
45930,45910,10,RCC,1339
45930,45910,10,FDC,823
45930,45910,10,BDS,645
45930,45910,10,DNG,1351
45930,45910,10,TCM,1638
45930,45910,10,TDC,838
45930,45910,10,VVO,1101
45930,45910,10,LTC,1251
45930,45910,10,PPC,648
45930,45910,10,PBH,739
45930,45910,10,NTC,1018
45930,45910,10,CTC,1173
45930,45910,10,AMY,823
45930,45910,10,MPC,1474
45930,45910,10,PCH,1121
45930,45910,10,CVC,522
45930,45910,10,HDY,627
45930,45910,10,TDU,1252
45930,45910,10,GVC,834
45930,45910,10,WPC,1490
45930,45910,10,SCC,1072
45930,45910,10,HDC,1302
45930,45910,10,LMC,964
45930,45910,10,GDC,756
45930,45910,10,GMC,658
45930,45910,10,VTC,472
45930,45910,10,MAC,609
45930,45910,10,AMU,644
45930,45910,10,VSC,714
45930,45910,10,VMC,0
45930,45910,10,JCQ,0
45930,45910,10,JVJ,160
45930,45910,10,TTC,0
45930,45911,11,HVP,1087
45930,45911,11,SCT,1744
45930,45911,11,CPT,1230
45930,45911,11,PCO,986
45930,45911,11,RCC,1281
45930,45911,11,FDC,636
45930,45911,11,BDS,574
45930,45911,11,DNG,1409
45930,45911,11,TCM,1595
45930,45911,11,TDC,688
45930,45911,11,VVO,934
45930,45911,11,LTC,1074
45930,45911,11,PPC,592
45930,45911,11,PBH,604
45930,45911,11,NTC,942
45930,45911,11,CTC,978
45930,45911,11,AMY,625
45930,45911,11,MPC,1314
45930,45911,11,PCH,1056
45930,45911,11,CVC,464
45930,45911,11,HDY,603
45930,45911,11,TDU,1048
45930,45911,11,GVC,678
45930,45911,11,WPC,1391
45930,45911,11,SCC,909
45930,45911,11,HDC,1237
45930,45911,11,LMC,825
45930,45911,11,GDC,707
45930,45911,11,GMC,528
45930,45911,11,VTC,406
45930,45911,11,MAC,560
45930,45911,11,AMU,474
45930,45911,11,VSC,598
45930,45911,11,VMC,0
45930,45911,11,JCQ,0
45930,45911,11,JVJ,136
45930,45911,11,TTC,0
45930,45912,12,HVP,1303
45930,45912,12,SCT,1640
45930,45912,12,CPT,1239
45930,45912,12,PCO,1106
45930,45912,12,RCC,1214
45930,45912,12,FDC,700
45930,45912,12,BDS,599
45930,45912,12,DNG,1312
45930,45912,12,TCM,1613
45930,45912,12,TDC,767
45930,45912,12,VVO,1028
45930,45912,12,LTC,1080
45930,45912,12,PPC,639
45930,45912,12,PBH,659
45930,45912,12,NTC,902
45930,45912,12,CTC,1099
45930,45912,12,AMY,775
45930,45912,12,MPC,1308
45930,45912,12,PCH,970
45930,45912,12,CVC,467
45930,45912,12,HDY,523
45930,45912,12,TDU,1000
45930,45912,12,GVC,789
45930,45912,12,WPC,1360
45930,45912,12,SCC,873
45930,45912,12,HDC,1198
45930,45912,12,LMC,868
45930,45912,12,GDC,738
45930,45912,12,GMC,597
45930,45912,12,VTC,408
45930,45912,12,MAC,515
45930,45912,12,AMU,601
45930,45912,12,VSC,632
45930,45912,12,VMC,0
45930,45912,12,JCQ,0
45930,45912,12,JVJ,124
45930,45912,12,TTC,0
45930,45913,13,HVP,939
45930,45913,13,SCT,1495
45930,45913,13,CPT,902
45930,45913,13,PCO,942
45930,45913,13,RCC,1106
45930,45913,13,FDC,655
45930,45913,13,BDS,384
45930,45913,13,DNG,1275
45930,45913,13,TCM,1357
45930,45913,13,TDC,615
45930,45913,13,VVO,853
45930,45913,13,LTC,676
45930,45913,13,PPC,442
45930,45913,13,PBH,495
45930,45913,13,NTC,695
45930,45913,13,CTC,863
45930,45913,13,AMY,561
45930,45913,13,MPC,1217
45930,45913,13,PCH,926
45930,45913,13,CVC,366
45930,45913,13,HDY,388
45930,45913,13,TDU,827
45930,45913,13,GVC,654
45930,45913,13,WPC,1354
45930,45913,13,SCC,745
45930,45913,13,HDC,1043
45930,45913,13,LMC,824
45930,45913,13,GDC,549
45930,45913,13,GMC,528
45930,45913,13,VTC,332
45930,45913,13,MAC,467
45930,45913,13,AMU,527
45930,45913,13,VSC,539
45930,45913,13,VMC,0
45930,45913,13,JCQ,0
45930,45913,13,JVJ,71
45930,45913,13,TTC,0
45930,45914,14,HVP,855
45930,45914,14,SCT,1244
45930,45914,14,CPT,726
45930,45914,14,PCO,794
45930,45914,14,RCC,1091
45930,45914,14,FDC,552
45930,45914,14,BDS,396
45930,45914,14,DNG,991
45930,45914,14,TCM,1352
45930,45914,14,TDC,627
45930,45914,14,VVO,813
45930,45914,14,LTC,603
45930,45914,14,PPC,418
45930,45914,14,PBH,414
45930,45914,14,NTC,578
45930,45914,14,CTC,868
45930,45914,14,AMY,467
45930,45914,14,MPC,1098
45930,45914,14,PCH,751
45930,45914,14,CVC,325
45930,45914,14,HDY,333
45930,45914,14,TDU,826
45930,45914,14,GVC,504
45930,45914,14,WPC,1214
45930,45914,14,SCC,557
45930,45914,14,HDC,932
45930,45914,14,LMC,795
45930,45914,14,GDC,541
45930,45914,14,GMC,526
45930,45914,14,VTC,298
45930,45914,14,MAC,418
45930,45914,14,AMU,451
45930,45914,14,VSC,464
45930,45914,14,VMC,0
45930,45914,14,JCQ,0
45930,45914,14,JVJ,77
45930,45914,14,TTC,0
45930,45915,15,HVP,1344
45930,45915,15,SCT,1407
45930,45915,15,CPT,1253
45930,45915,15,PCO,1135
45930,45915,15,RCC,1415
45930,45915,15,FDC,734
45930,45915,15,BDS,681
45930,45915,15,DNG,1479
45930,45915,15,TCM,1684
45930,45915,15,TDC,897
45930,45915,15,VVO,1131
45930,45915,15,LTC,1189
45930,45915,15,PPC,682
45930,45915,15,PBH,753
45930,45915,15,NTC,971
45930,45915,15,CTC,1233
45930,45915,15,AMY,869
45930,45915,15,MPC,1394
45930,45915,15,PCH,1055
45930,45915,15,CVC,545
45930,45915,15,HDY,624
45930,45915,15,TDU,1253
45930,45915,15,GVC,866
45930,45915,15,WPC,1484
45930,45915,15,SCC,1009
45930,45915,15,HDC,1320
45930,45915,15,LMC,982
45930,45915,15,GDC,821
45930,45915,15,GMC,606
45930,45915,15,VTC,479
45930,45915,15,MAC,616
45930,45915,15,AMU,577
45930,45915,15,VSC,708
45930,45915,15,VMC,0
45930,45915,15,JCQ,0
45930,45915,15,JVJ,149
45930,45915,15,TTC,0
45930,45916,16,HVP,1320
45930,45916,16,SCT,1495
45930,45916,16,CPT,1373
45930,45916,16,PCO,1224
45930,45916,16,RCC,1445
45930,45916,16,FDC,766
45930,45916,16,BDS,675
45930,45916,16,DNG,1478
45930,45916,16,TCM,1752
45930,45916,16,TDC,918
45930,45916,16,VVO,1045
45930,45916,16,LTC,1203
45930,45916,16,PPC,659
45930,45916,16,PBH,688
45930,45916,16,NTC,951
45930,45916,16,CTC,1211
45930,45916,16,AMY,826
45930,45916,16,MPC,1398
45930,45916,16,PCH,1066
45930,45916,16,CVC,515
45930,45916,16,HDY,630
45930,45916,16,TDU,1189
45930,45916,16,GVC,844
45930,45916,16,WPC,1455
45930,45916,16,SCC,1016
45930,45916,16,HDC,1408
45930,45916,16,LMC,897
45930,45916,16,GDC,804
45930,45916,16,GMC,628
45930,45916,16,VTC,431
45930,45916,16,MAC,649
45930,45916,16,AMU,570
45930,45916,16,VSC,708
45930,45916,16,VMC,0
45930,45916,16,JCQ,0
45930,45916,16,JVJ,155
45930,45916,16,TTC,0
45930,45917,17,HVP,1229
45930,45917,17,SCT,1382
45930,45917,17,CPT,1272
